character.names.wikipedia,identifier,s01e01,s01e02,s01e03,s01e04,s01e05,s01e06,s01e07,s01e08,s01e09,s01e10,s02e01,s02e02,s02e03,s02e04,s02e05,s02e06,s02e07,s02e08,s02e09,s02e10,s03e01,s03e02,s03e03,s03e04,s03e05,s03e06,s03e07,s03e08,s03e09,s03e10,s04e01,s04e02,s04e03,s04e04,s04e05,s04e06,s04e07,s04e08,s04e09,s04e10,s05e01,s05e02,s05e03,s05e04,s05e05,s05e06,s05e07,s05e08,s05e09,s05e10,s06e01,s06e02,s06e03,s06e04,s06e05,s06e06,s06e07,s06e08,s06e09,s06e10,s07e01,s07e02,s07e03,s07e04,s07e05,s07e06,s07e07
MOSSADOR,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.665017408832692e-4,0.0022417658216933953,0.0021297509829619923,0.0020398556409854073,0.0019566526189042747,0.0018729289727704942,0.0018010529232474369,0.001735879289624783,0.0016874350986500518,0.0016430738119312437,0.001607120781307949,0.001557632398753894,0.0015118036981044307,0.0014560931899641578,0.0014087559601213698,0.0013710187724108838,0.001333743716015184,0.0012905787749429166,0.0012673035679469683,0.0012390392680137247,0.0012093023255813954,0.0011760448706350643,0.0011384534547683686,0.001111871365035922,0.0010802725610769488,0.0010673234811165845,0.0010673234811165845
MYCAH,181,0,0.0066555740432612314,0.004201680672268907,0.0029542097488921715,0.0022471910112359553,0.001936108422071636,0.001718213058419244,0.0014903129657228018,0.0013183915622940012,0.0012121212121212121,0.0010922992900054614,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.8159509202454e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,9.182736455463728e-4,8.607703894986013e-4,8.223684210526315e-4,7.748934521503294e-4,7.330034817665384e-4,6.897740989825832e-4,6.55307994757536e-4,6.276478895339715e-4,6.020469596628537e-4,5.762858377755367e-4,5.541701302299807e-4,5.341167044999333e-4,5.192107995846313e-4,5.055611729019212e-4,4.944987019409074e-4,4.792715073088905e-4,4.6517036864751713e-4,4.4802867383512545e-4,4.3346337234503684e-4,4.218519299725796e-4,4.103826818508259e-4,3.971011615208974e-4,3.899395593682979e-4,3.812428516965307e-4,3.7209302325581393e-4,3.618599601954044e-4,3.502933706979595e-4,3.4211426616489907e-4,3.3239155725444574e-4,3.284072249589491e-4,3.284072249589491e-4
MYRANDA,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019566526189042747,0.0028814291888776835,0.002770850651149903,0.002670583522499666,0.002596053997923157,0.003033367037411527,0.0029669922116454446,0.002875629043853343,0.002791022211885103,0.002688172043010753,0.002600780234070221,0.0025311115798354778,0.0024622960911049553,0.0023826069691253848,0.0023396373562097877,0.002287457110179184,0.0022325581395348836,0.002171159761172426,0.002101760224187757,0.0020526855969893944,0.0019943493435266744,0.0019704433497536944,0.0019704433497536944
MYRCELLA BARATHEON,183,0,0.0016638935108153079,0.0010504201680672268,7.385524372230429e-4,5.617977528089888e-4,4.84027105517909e-4,4.29553264604811e-4,3.7257824143070045e-4,3.295978905735003e-4,3.0303030303030303e-4,5.461496450027307e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.3038519474930065e-4,4.1118421052631577e-4,3.874467260751647e-4,3.665017408832692e-4,3.448870494912916e-4,3.27653997378768e-4,3.1382394476698575e-4,3.0102347983142685e-4,0.0018729289727704942,0.002632308118592408,0.002537054346374683,0.0029854620976116305,0.003918099089989888,0.0038323649400420325,0.0037143541816439013,0.003605070357018258,0.003472222222222222,0.0033593411356740354,0.0032693524572874923,0.0031804657843439005,0.0030775340017869554,0.003022031585104309,0.0029546321006481127,0.0028837209302325583,0.002804414691514384,0.0027147736229091867,0.002651385562777968,0.0025760345687219546,0.0025451559934318553,0.0025451559934318553
NYMERIA SAND,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5691197238349287e-4,1.5051173991571343e-4,1.4407145944388418e-4,1.3854253255749516e-4,1.3352917612498332e-4,7.78816199376947e-4,7.583417593528817e-4,0.0012362467548522685,0.0011981787682722263,0.001162925921618793,0.0011200716845878136,0.001083658430862592,0.001054629824931449,0.0010259567046270648,9.927529038022437e-4,9.748488984207448e-4,0.0010484178421654594,0.0010232558139534884,0.0011760448706350643,0.0011384534547683686,0.001111871365035922,0.0010802725610769488,0.0010673234811165845,0.0010673234811165845
OBARA SAND,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.845598619174643e-4,7.525586995785671e-4,0.0011525716755510734,0.0013854253255749516,0.001335291761249833,0.0012980269989615785,0.0012639029322548028,0.001607120781307949,0.001557632398753894,0.0015118036981044307,0.0014560931899641578,0.0014087559601213698,0.0013710187724108838,0.001333743716015184,0.0012905787749429166,0.0012673035679469683,0.0014296606938619901,0.0013953488372093023,0.0016283698208793198,0.0015763201681408179,0.001539514197742046,0.0014957620076450058,0.001477832512315271,0.001477832512315271
OBERYN MARTELL,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003012696363245104,0.0028782894736842104,0.0027121270825261525,0.0025655121861828845,0.002414209346439041,0.0022935779816513763,0.0021967676133689,0.002107164358819988,0.002017000432214378,0.0019395954558049321,0.0018694084657497664,0.0018172377985462098,0.001769464105156724,0.0017307454567931759,0.0016774502755811168,0.00162809629026631,0.0015681003584229391,0.001517121803207629,0.0014764817549040286,0.0014363393864778907,0.001389854065323141,0.0013647884577890426,0.0013343499809378575,0.0013023255813953488,0.0012665098606839153,0.0012260267974428583,0.0011973999315771468,0.00116337045039056,0.0011494252873563218,0.0011494252873563218
OLD NAN,189,0,0,0.004201680672268907,0.003692762186115214,0.0028089887640449437,0.002420135527589545,0.002147766323024055,0.0018628912071535022,0.0016479894528675016,0.0015151515151515152,0.001365374112506827,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001226993865030675,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.001147842056932966,0.0010759629868732515,0.0010279605263157894,9.686168151879117e-4,9.16254352208173e-4,8.62217623728229e-4,8.1913499344692e-4,7.845598619174643e-4,7.525586995785671e-4,7.203572972194209e-4,6.927126627874758e-4,6.676458806249165e-4,6.490134994807892e-4,6.319514661274014e-4,6.181233774261342e-4,8.387251377905584e-4,8.14048145133155e-4,7.840501792114696e-4,8.669267446900737e-4,8.437038599451593e-4,8.207653637016518e-4,7.942023230417948e-4,7.798791187365958e-4,7.624857033930614e-4,7.441860465116279e-4,7.237199203908088e-4,7.00586741395919e-4,6.842285323297981e-4,6.647831145088915e-4,6.568144499178982e-4,6.568144499178982e-4
OLENNA TYRELL,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002305143351102147,0.005126073704627321,0.004940579516624383,0.00480269989615784,0.00467644084934277,0.004574112992953393,0.004433261442607237,0.004535411094313292,0.004816308243727599,0.0046597312527091464,0.004640371229698376,0.006463527239150508,0.006254343293954135,0.006141548060050692,0.006862371330537552,0.006697674418604651,0.006965804233761534,0.008144320868727559,0.007954156688333904,0.007728103706165864,0.007635467980295567,0.007635467980295567
OLLY,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.832508704416346e-4,1.724435247456458e-4,4.91480996068152e-4,4.7073591715047857e-4,9.030704394942806e-4,8.64428756663305e-4,8.312551953449709e-4,0.002269995994124716,0.0022066458982346834,0.0025278058645096056,0.002472493509704537,0.0023963575365444525,0.002325851843237586,0.002240143369175627,0.002167316861725184,0.002109259649862898,0.0020519134092541295,0.0019855058076044874,0.0019496977968414895,0.0019062142584826535,0.0018604651162790699,0.0018092998009770218,0.0017514668534897976,0.0017105713308244953,0.0016619577862722287,0.0016420361247947454,0.0016420361247947454
OLYVAR,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16254352208173e-4,8.62217623728229e-4,0.00163826998689384,0.0017260316962184215,0.0016556291390728477,0.002449214810546031,0.0023552230534774174,0.002269995994124716,0.0022066458982346834,0.0021486349848331646,0.0021016194832488566,0.0020369039060627848,0.001976974066751948,0.0019041218637992831,0.0018422193324664066,0.0017928707023834635,0.00174412639786601,0.0016876799364638141,0.001657243127315266,0.0016202821197102554,0.0015813953488372093,0.0015379048308304685,0.001488746825466328,0.001453985631200821,0.0014126641183313945,0.0013957307060755337,0.0013957307060755337
ORELL,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002295684113865932,0.002295684113865932,0.002295684113865932,0.002295684113865932,0.002295684113865932,0.002295684113865932,0.002295684113865932,0.002295684113865932,0.002295684113865932,0.002151925973746503,0.002055921052631579,0.0019372336303758234,0.001832508704416346,0.001724435247456458,0.00163826998689384,0.0015691197238349285,0.0015051173991571343,0.0014407145944388417,0.0013854253255749516,0.001335291761249833,0.0012980269989615785,0.0012639029322548028,0.0012362467548522685,0.0011981787682722263,0.001162925921618793,0.0011200716845878136,0.001083658430862592,0.001054629824931449,0.0010259567046270648,9.927529038022437e-4,9.748488984207448e-4,9.531071292413268e-4,9.302325581395349e-4,9.046499004885109e-4,8.757334267448988e-4,8.552856654122477e-4,8.309788931361143e-4,8.210180623973727e-4,8.210180623973727e-4
OSHA,196,0,0,0,0,0,0.001936108422071636,0.00859106529209622,0.009314456035767511,0.008239947264337508,0.00909090909090909,0.009830693610049153,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.008834355828220859,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.012396694214876033,0.011620400258231117,0.011101973684210526,0.010461061604029445,0.009895547003848268,0.009311950336264873,0.008846657929226736,0.008473246508708614,0.008127633955448525,0.007779858809969745,0.007481296758104738,0.007210575510749099,0.007009345794392523,0.006825075834175936,0.00667573247620225,0.006470165348670022,0.006279799976741482,0.007056451612903226,0.0068270481144343306,0.006644167897068129,0.006463527239150508,0.006254343293954135,0.006141548060050692,0.006004574914220359,0.00586046511627907,0.005699294373077619,0.0055171205884928624,0.005388299692097161,0.0052351670267575205,0.005172413793103448,0.005172413793103448
OTHELL YARWYCK,197,0,0,0,0,0,0,8.59106529209622e-4,0.0022354694485842027,0.001977587343441002,0.0018181818181818182,0.0016384489350081922,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.00147239263803681,0.0013774104683195593,0.0013774104683195593,0.0013774104683195593,0.0013774104683195593,0.0013774104683195593,0.0013774104683195593,0.0013774104683195593,0.0013774104683195593,0.0013774104683195593,0.0012911555842479018,0.0012335526315789473,0.001162340178225494,0.0010995052226498076,0.0010346611484738748,9.82961992136304e-4,9.414718343009571e-4,9.030704394942806e-4,8.64428756663305e-4,8.312551953449709e-4,8.011750567498998e-4,7.78816199376947e-4,7.583417593528817e-4,7.417480529113611e-4,7.189072609633358e-4,8.14048145133155e-4,7.840501792114696e-4,7.585609016038145e-4,7.382408774520143e-4,7.181696932389454e-4,6.949270326615705e-4,6.823942288945213e-4,6.671749904689287e-4,6.511627906976744e-4,6.332549303419576e-4,6.130133987214292e-4,5.986999657885734e-4,5.8168522519528e-4,5.747126436781609e-4,5.747126436781609e-4
PETYR BAELISH,199,0,0,0.025210084033613446,0.030280649926144758,0.04157303370786517,0.03823814133591481,0.04338487972508591,0.038748137108792845,0.034278180619644036,0.034545454545454546,0.03386127799016931,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03214723926380368,0.03007346189164371,0.03007346189164371,0.03007346189164371,0.03007346189164371,0.03007346189164371,0.03007346189164371,0.03007346189164371,0.03007346189164371,0.03007346189164371,0.0333548525930708,0.03186677631578947,0.030027121270825262,0.030236393622869707,0.0308673909294706,0.032601572739187415,0.03357916209006747,0.032209512341962676,0.03443307880708832,0.0342200055417013,0.032981706502870876,0.032061266874350985,0.03121840242669363,0.030535294844851034,0.029595015576323987,0.028724270263984185,0.029121863799283155,0.029800606848721285,0.029002320185614848,0.02821380937724428,0.0273007048545617,0.02680834470657048,0.02678231033168128,0.026604651162790698,0.026234847114166817,0.025834136088974516,0.025744098528908656,0.025178660462024265,0.024876847290640394,0.024876847290640394
PODRICK PAYNE,200,0,0,0,0,0,0,0,0,0,0,0,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.9079754601227e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.591368227731864e-4,4.3038519474930065e-4,4.1118421052631577e-4,0.001743510267338241,0.002748763056624519,0.004828418692878082,0.007208387942332897,0.006904126784873686,0.006773028296207104,0.0064832156749747875,0.006234413965087282,0.006008812925624249,0.005841121495327103,0.005940343781597573,0.005933984423290889,0.005751258087706686,0.005582044423770206,0.005376344086021506,0.005201560468140442,0.0050622231596709555,0.0049245921822099106,0.005757966842053013,0.00565412361084032,0.005528021349599695,0.005395348837209302,0.005246969422833364,0.005079253875120413,0.005131713992473486,0.0049858733588166865,0.0049261083743842365,0.0049261083743842365
PORTAN,202,0,0,0,0,0,0,0,0,0,0,2.7307482250136535e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.45398773006135e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.295684113865932e-4,2.1519259737465033e-4,2.0559210526315788e-4,1.9372336303758234e-4,1.832508704416346e-4,1.724435247456458e-4,1.63826998689384e-4,1.5691197238349287e-4,1.5051173991571343e-4,1.4407145944388418e-4,1.3854253255749516e-4,1.3352917612498332e-4,1.2980269989615784e-4,1.263902932254803e-4,1.2362467548522686e-4,1.1981787682722263e-4,1.1629259216187928e-4,1.1200716845878136e-4,1.0836584308625921e-4,1.054629824931449e-4,1.0259567046270647e-4,9.927529038022436e-5,9.748488984207447e-5,9.531071292413267e-5,9.302325581395348e-5,9.04649900488511e-5,8.757334267448988e-5,8.552856654122477e-5,8.309788931361143e-5,8.210180623973728e-5,8.210180623973728e-5
PYCELLE,205,0,0,0.0063025210084033615,0.01624815361890694,0.012921348314606741,0.01452081316553727,0.01288659793814433,0.013785394932935917,0.012524719841793012,0.013333333333333334,0.012561441835062807,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.01177914110429448,0.011019283746556474,0.011019283746556474,0.011019283746556474,0.011019283746556474,0.011019283746556474,0.011019283746556474,0.011019283746556474,0.011019283746556474,0.011019283746556474,0.010544437271357865,0.010074013157894737,0.01084850833010461,0.010445299615173173,0.010346611484738748,0.009993446920052424,0.009728542287776558,0.009331727874774232,0.008932430485520818,0.008589637018564699,0.008278808919748965,0.008047767393561786,0.007836198179979777,0.007664729880084065,0.007428708363287803,0.007559018490522154,0.007840501792114695,0.007585609016038145,0.007382408774520143,0.007181696932389453,0.006949270326615705,0.006823942288945214,0.006957682043461685,0.006790697674418604,0.00660394427356613,0.0063928540152377615,0.006243585357509408,0.006066145919893635,0.005993431855500821,0.005993431855500821
PYPAR,206,0,0,0.0010504201680672268,0.0051698670605613,0.003932584269662922,0.003388189738625363,0.003865979381443299,0.0037257824143070045,0.0042847725774555045,0.005151515151515152,0.004642271982523211,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0041717791411042945,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.0039026629935720843,0.004088659350118356,0.006373355263157895,0.006005424254165052,0.0056807769836906725,0.00534574926711502,0.005078636959370904,0.004864271143888279,0.004665863937387116,0.004466215242760409,0.0042948185092823495,0.004139404459874482,0.004023883696780893,0.003918099089989888,0.0038323649400420325,0.0037143541816439013,0.003605070357018258,0.003472222222222222,0.0033593411356740354,0.0032693524572874923,0.0031804657843439005,0.0030775340017869554,0.003022031585104309,0.0029546321006481127,0.0028837209302325583,0.002804414691514384,0.0027147736229091867,0.002651385562777968,0.0025760345687219546,0.0025451559934318553,0.0025451559934318553
QOTHO,209,0,0,0,0,0,0,0,0.0014903129657228018,0.004943968358602505,0.004545454545454545,0.004096122337520481,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.0036809815950920245,0.003443526170798898,0.003443526170798898,0.003443526170798898,0.003443526170798898,0.003443526170798898,0.003443526170798898,0.003443526170798898,0.003443526170798898,0.003443526170798898,0.0032278889606197547,0.0030838815789473685,0.002905850445563735,0.002748763056624519,0.002586652871184687,0.0024574049803407602,0.002353679585752393,0.0022576760987357016,0.0021610718916582625,0.0020781379883624274,0.0020029376418747497,0.0019470404984423676,0.0018958543983822042,0.0018543701322784028,0.0017972681524083393,0.0017443888824281893,0.0016801075268817205,0.001625487646293888,0.0015819447373971735,0.0015389350569405972,0.0014891293557033655,0.001462273347631117,0.0014296606938619901,0.0013953488372093023,0.0013569748507327665,0.0013136001401173483,0.0012829284981183714,0.0012464683397041716,0.0012315270935960591,0.0012315270935960591
QYBURN,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013560635412630763,0.0012827560930914422,0.0015519917227108122,0.002785058977719528,0.0026675035305193787,0.0025586995785671285,0.002449214810546031,0.0023552230534774174,0.003471758579249566,0.0033748701973001036,0.0036653185035389283,0.0035851155890715787,0.003474718427989456,0.004651703686475172,0.004480286738351254,0.004334633723450368,0.004218519299725796,0.004103826818508259,0.004467388067110096,0.004386820042893352,0.004956157072054899,0.0048372093023255815,0.005246969422833364,0.005341973903143883,0.005217242559014711,0.0052351670267575205,0.005172413793103448,0.005172413793103448
RAKHARO,213,0,0,0.01050420168067227,0.007385524372230428,0.0056179775280898875,0.00484027105517909,0.005154639175257732,0.005588673621460507,0.0065919578114700065,0.006363636363636364,0.006553795740032769,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.00588957055214724,0.005509641873278237,0.005509641873278237,0.005509641873278237,0.005509641873278237,0.005509641873278237,0.005509641873278237,0.005509641873278237,0.005509641873278237,0.005509641873278237,0.005164622336991607,0.004934210526315789,0.004649360712901976,0.0043980208905992305,0.004138644593895499,0.003931847968545216,0.0037658873372038285,0.003612281757977122,0.00345771502665322,0.0033250207813798837,0.0032047002269995992,0.003115264797507788,0.003033367037411527,0.0029669922116454446,0.002875629043853343,0.002791022211885103,0.002688172043010753,0.002600780234070221,0.0025311115798354778,0.0024622960911049553,0.0023826069691253848,0.0023396373562097877,0.002287457110179184,0.0022325581395348836,0.002171159761172426,0.002101760224187757,0.0020526855969893944,0.0019943493435266744,0.0019704433497536944,0.0019704433497536944
RALF KENNING,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001936733376371853,0.001850328947368421,0.001743510267338241,0.0016492578339747114,0.0015519917227108122,0.001474442988204456,0.0014122077514514358,0.0013546056592414208,0.0012966431349949576,0.0012468827930174563,0.0012017625851248497,0.0011682242990654205,0.0011375126390293225,0.0011126220793670418,0.0010783608914450035,0.0010466333294569135,0.0010080645161290322,9.752925877763329e-4,9.491668424383041e-4,9.233610341643582e-4,8.934776134220193e-4,8.773640085786703e-4,8.57796416317194e-4,8.372093023255813e-4,8.141849104396599e-4,7.881600840704089e-4,7.69757098871023e-4,7.478810038225029e-4,7.389162561576355e-4,7.389162561576355e-4
RAMSAY BOLTON,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003443081557994405,0.003289473684210526,0.0030995738086013174,0.0029320139270661537,0.0027590963959303327,0.004259501965923985,0.0040797112819708145,0.00918121613485852,0.010229073620515776,0.011637572734829594,0.011617038322873547,0.011292834890965732,0.011375126390293226,0.012115218197552232,0.013779055835130602,0.015118036981044308,0.016017025089605733,0.015496315561335067,0.015081206496519721,0.014671180876167025,0.014196366524372084,0.015792552154416065,0.015440335493709493,0.015069767441860464,0.014655328387913877,0.014186881513267361,0.013855627779678413,0.013461858068805052,0.013300492610837438,0.013300492610837438
RANDYLL TARLY,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001160092807424594,0.0011285523750897712,0.001092028194182468,0.0010723337882628194,0.0010484178421654594,0.0010232558139534884,0.0016283698208793198,0.0015763201681408179,0.0021382141635306194,0.0024929366794083432,0.0024630541871921183,0.0024630541871921183
RAST,217,0,0,0.0010504201680672268,0.0022156573116691287,0.0016853932584269663,0.001452081316553727,0.001288659793814433,0.0011177347242921013,9.88793671720501e-4,9.090909090909091e-4,8.192244675040961e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,7.36196319018405e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.887052341597796e-4,6.455777921239509e-4,0.00061677631578947365,5.81170089112747e-4,5.497526113249038e-4,5.173305742369374e-4,4.91480996068152e-4,4.7073591715047857e-4,4.515352197471403e-4,4.322143783316525e-4,4.1562759767248546e-4,4.005875283749499e-4,3.894080996884735e-4,3.7917087967644087e-4,3.7087402645568057e-4,3.594536304816679e-4,3.488777764856379e-4,3.360215053763441e-4,3.2509752925877764e-4,3.163889474794347e-4,3.077870113881194e-4,2.978258711406731e-4,2.9245466952622346e-4,2.85932138772398e-4,2.7906976744186045e-4,2.7139497014655326e-4,2.6272002802346965e-4,2.565856996236743e-4,2.492936679408343e-4,2.463054187192118e-4,2.463054187192118e-4
RAY,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348825279573202,0.0033753598729276283,0.003314486254630532,0.003240564239420511,0.0031627906976744186,0.003075809661660937,0.002977493650932656,0.002907971262401642,0.002825328236662789,0.0027914614121510675,0.0027914614121510675
RAZDAL MO ERAZ,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.360215053763441e-4,3.2509752925877764e-4,3.163889474794347e-4,3.077870113881194e-4,2.978258711406731e-4,6.823942288945213e-4,6.671749904689287e-4,6.511627906976744e-4,6.332549303419576e-4,6.130133987214292e-4,5.986999657885734e-4,5.8168522519528e-4,5.747126436781609e-4,5.747126436781609e-4
